# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:21:18 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11179000 ALAMEDA C NR NILES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11179000
#            TS   parameter     statistic     Description
#          9028       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9029       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9030       00010     00008     Temperature, water, degrees Celsius (Median)
#          9031       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9032       00060     00003     Discharge, cubic feet per second (Mean)
#          9033       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9034       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          9038       80225     00003     Bedload sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9028_00010_00001	9028_00010_00001_cd	9029_00010_00002	9029_00010_00002_cd	9030_00010_00008	9030_00010_00008_cd	9031_00010_00011	9031_00010_00011_cd	9032_00060_00003	9032_00060_00003_cd	9033_80154_00003	9033_80154_00003_cd	9034_80155_00003	9034_80155_00003_cd	9038_80225_00003	9038_80225_00003_cd
USGS	11179000	2008-08-07	24.3	A	19.3	A					46	A						
USGS	11179000	2008-08-08	23.8	A	19.3	A					51	A						
USGS	11179000	2008-08-09	23.9	A	19.0	A					54	A						
USGS	11179000	2008-08-10	24.5	A	18.7	A					54	A						
USGS	11179000	2008-08-11	25.3	A	19.7	A					46	A						
USGS	11179000	2008-08-12	25.5	A	19.9	A					32	A						
USGS	11179000	2008-08-13	25.8	A	19.9	A					31	A						
USGS	11179000	2008-08-14	25.9	A	20.8	A					33	A						
USGS	11179000	2008-08-15	25.9	A	20.5	A					36	A						
USGS	11179000	2008-08-16	25.6	A	21.3	A					53	A						
USGS	11179000	2008-08-17									49	A						
USGS	11179000	2008-08-18									49	A						
USGS	11179000	2008-08-19									21	A						
USGS	11179000	2008-08-20	24.5	A	19.7	A					38	A						
USGS	11179000	2008-08-21	24.8	A	21.1	A					46	A						
USGS	11179000	2008-08-22	24.6	A	19.4	A					47	A						
USGS	11179000	2008-08-23	25.4	A	20.0	A					25	A						
USGS	11179000	2008-08-24	25.6	A	19.7	A					16	A						
USGS	11179000	2008-08-25	25.1	A	19.2	A					16	A						
USGS	11179000	2008-08-26	24.8	A	18.3	A					15	A						
USGS	11179000	2008-08-27	25.3	A	19.0	A					16	A						
USGS	11179000	2008-08-28	26.3	A	20.0	A					16	A						
USGS	11179000	2008-08-29	26.6	A	20.7	A					17	A						
USGS	11179000	2008-08-30	25.4	A	20.1	A					15	A						
USGS	11179000	2008-08-31	23.5	A	18.1	A					15	A						
USGS	11179000	2008-09-01	23.2	A	16.9	A					15	A						
USGS	11179000	2008-09-02	23.1	A	16.9	A					16	A						
USGS	11179000	2008-09-03	24.1	A	17.5	A					14	A						
USGS	11179000	2008-09-04	24.7	A	18.4	A					14	A						
USGS	11179000	2008-09-05	24.9	A	18.9	A					15	A						
USGS	11179000	2008-09-06	25.2	A	19.0	A					13	A						
USGS	11179000	2008-09-07	25.2	A	19.0	A					13	A						
USGS	11179000	2008-09-08	24.1	A	18.9	A					14	A						
USGS	11179000	2008-09-09	23.4	A	18.9	A					14	A						
USGS	11179000	2008-09-10	23.3	A	18.4	A					14	A						
USGS	11179000	2008-09-11	23.7	A	18.3	A					15	A						
USGS	11179000	2008-09-12	22.8	A	18.0	A					16	A						
USGS	11179000	2008-09-13	22.7	A	17.9	A					14	A						
USGS	11179000	2008-09-14	22.7	A	17.8	A					15	A						
USGS	11179000	2008-09-15	22.5	A	17.4	A					16	A						
USGS	11179000	2008-09-16	21.7	A	17.3	A					17	A						
USGS	11179000	2008-09-17	21.3	A	17.0	A					15	A						
USGS	11179000	2008-09-18	20.9	A	15.9	A					15	A						
USGS	11179000	2008-09-19	20.6	A	15.3	A					17	A						
USGS	11179000	2008-09-20	20.8	A	17.9	A					16	A						
USGS	11179000	2008-09-21	21.4	A	17.6	A					16	A						
USGS	11179000	2008-09-22	21.2	A	15.8	A					16	A						
USGS	11179000	2008-09-23	21.3	A	15.8	A					17	A						
USGS	11179000	2008-09-24	21.6	A	16.2	A					17	A						
USGS	11179000	2008-09-25	21.3	A	16.2	A					18	A						
USGS	11179000	2008-09-26	22.4	A	17.3	A					18	A						
USGS	11179000	2008-09-27	22.6	A	17.3	A					16	A						
USGS	11179000	2008-09-28	22.7	A	17.7	A					15	A						
USGS	11179000	2008-09-29	21.8	A	17.9	A					15	A						
USGS	11179000	2008-09-30	21.5	A	16.7	A					16	A						
USGS	11179000	2008-10-01	20.9	A	17.0	A					16	A	5	A	0.21	A	0.00	A:e
USGS	11179000	2008-10-02	21.7	A	18.1	A					15	A	5	A	0.18	A	0.00	A:e
USGS	11179000	2008-10-03	19.8	A	17.2	A					16	A	5	A	0.21	A	0.00	A:e
USGS	11179000	2008-10-04	19.5	A	17.9	A					75	A	14	A	3.8	A	0.00	A:e
USGS	11179000	2008-10-05	20.4	A	17.6	A					48	A	12	A	1.7	A	0.00	A:e
USGS	11179000	2008-10-06	20.5	A	16.9	A					28	A	7	A	0.54	A	0.00	A:e
USGS	11179000	2008-10-07	20.5	A	16.9	A					24	A	6	A	0.36	A	0.00	A:e
USGS	11179000	2008-10-08	20.7	A	17.0	A					22	A	6	A	0.33	A	0.00	A:e
USGS	11179000	2008-10-09	19.3	A	16.0	A					30	A	7	A	0.56	A	0.00	A:e
USGS	11179000	2008-10-10	17.1	A	13.7	A					16	A	4	A	0.19	A	0.00	A:e
USGS	11179000	2008-10-11	16.3	A	12.2	A					15	A	4	A	0.17	A	0.00	A:e
USGS	11179000	2008-10-12	15.6	A	11.4	A					15	A	4	A	0.18	A	0.00	A:e
USGS	11179000	2008-10-13	15.5	A	11.1	A					16	A	4	A	0.19	A	0.00	A:e
USGS	11179000	2008-10-14	16.6	A	11.7	A					13	A	4	A	0.15	A	0.00	A:e
USGS	11179000	2008-10-15	17.3	A	12.4	A					14	A	4	A	0.16	A	0.00	A:e
USGS	11179000	2008-10-16	17.8	A	13.2	A					16	A	5	A	0.20	A	0.00	A:e
USGS	11179000	2008-10-17	17.6	A	13.6	A					20	A	3	A	0.16	A	0.00	A:e
USGS	11179000	2008-10-18	17.9	A	14.5	A					20	A	3	A	0.18	A	0.00	A:e
USGS	11179000	2008-10-19	17.4	A	14.3	A					20	A	3	A	0.17	A	0.00	A:e
USGS	11179000	2008-10-20	17.1	A	14.0	A					18	A	2	A	0.11	A	0.00	A:e
USGS	11179000	2008-10-21	16.8	A	12.7	A					18	A	3	A	0.15	A	0.00	A:e
USGS	11179000	2008-10-22	17.4	A	13.3	A					18	A	3	A	0.14	A	0.00	A:e
USGS	11179000	2008-10-23	16.9	A	13.1	A					35	A	5	A	0.51	A	0.00	A:e
USGS	11179000	2008-10-24	17.1	A	13.8	A					50	A	3	A	0.45	A	0.00	A:e
USGS	11179000	2008-10-25	17.1	A	13.8	A					52	A	4	A	0.52	A	0.00	A:e
USGS	11179000	2008-10-26	17.1	A	13.9	A					31	A	4	A	0.36	A	0.00	A:e
USGS	11179000	2008-10-27	16.3	A	14.0	A					18	A	4	A	0.19	A	0.00	A:e
USGS	11179000	2008-10-28	16.8	A	13.5	A					17	A	3	A	0.16	A	0.00	A:e
USGS	11179000	2008-10-29	16.1	A	13.0	A					18	A	3	A	0.15	A	0.00	A:e
USGS	11179000	2008-10-30	14.7	A	13.5	A					18	A	4	A	0.18	A	0.00	A:e
USGS	11179000	2008-10-31	17.5	A	14.6	A					24	A	8	A	0.56	A	0.00	A:e
USGS	11179000	2008-11-01	17.2	A	15.7	A					142	A	46	A	78	A	19	A:e
USGS	11179000	2008-11-02	16.9	A	15.6	A					412	A	105	A	145	A	28	A:e
USGS	11179000	2008-11-03	15.6	A	14.8	A					78	A	12	A	3.5	A	0.00	A:e
USGS	11179000	2008-11-04	15.2	A	13.6	A					102	A	30	A	11	A	0.00	A:e
USGS	11179000	2008-11-05	14.2	A	11.7	A					36	A	5	A	0.54	A	0.00	A:e
USGS	11179000	2008-11-06	15.2	A	13.0	A					26	A	3	A	0.24	A	0.00	A:e
USGS	11179000	2008-11-07	15.4	A	12.5	A					21	A	2	A	0.12	A	0.00	A:e
USGS	11179000	2008-11-08	14.3	A	12.8	A					19	A	2	A	0.10	A	0.00	A:e
USGS	11179000	2008-11-09	14.4	A	13.1	A					34	A	10	A	0.97	A	0.00	A:e
USGS	11179000	2008-11-10	15.5	A	13.7	A					23	A	10	A	0.62	A	0.00	A:e
USGS	11179000	2008-11-11	14.9	A	13.4	A					20	A	7	A	0.40	A	0.00	A:e
USGS	11179000	2008-11-12	16.2	A	13.6	A					22	A	6	A	0.33	A	0.00	A:e
USGS	11179000	2008-11-13	16.5	A	13.7	A					17	A	5	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-14	16.1	A	13.3	A					16	A	5	A	0.19	A	0.00	A:e
USGS	11179000	2008-11-15	16.5	A	13.4	A					15	A	5	A	0.19	A	0.00	A:e
USGS	11179000	2008-11-16	15.6	A	12.9	A					16	A	5	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-17	15.6	A	12.8	A					15	A	5	A	0.21	A	0.00	A:e
USGS	11179000	2008-11-18	14.9	A	12.2	A					15	A	6	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-19	14.5	A	12.8	A					15	A	5	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-20	14.9	A	12.9	A					16	A	5	A	0.24	A	0.00	A:e
USGS	11179000	2008-11-21	13.6	A	11.6	A					16	A	6	A	0.25	A	0.00	A:e
USGS	11179000	2008-11-22	12.6	A	9.9	A					16	A	5	A	0.23	A	0.00	A:e
USGS	11179000	2008-11-23	13.2	A	10.3	A					16	A	5	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-24	12.1	A	10.2	A					15	A	5	A	0.22	A	0.00	A:e
USGS	11179000	2008-11-25	12.1	A	11.1	A					15	A	5	A	0.20	A	0.00	A:e
USGS	11179000	2008-11-26	12.7	A	11.9	A					41	A	18	A	5.5	A	0.00	A:e
USGS	11179000	2008-11-27	13.9	A	12.4	A					81	A	36	A	9.8	A	0.00	A:e
USGS	11179000	2008-11-28	13.5	A	12.4	A					28	A	6	A	0.48	A	0.00	A:e
USGS	11179000	2008-11-29	13.8	A	11.6	A					21	A	4	A	0.21	A	0.00	A:e
USGS	11179000	2008-11-30	13.4	A	11.0	A					19	A	3	A	0.15	A	0.00	A:e
USGS	11179000	2008-12-01	12.2	A	10.5	A					17	A	2	A	0.11	A	0.00	A:e
USGS	11179000	2008-12-02	14.3	A	12.1	A					17	A	4	A	0.17	A	0.00	A:e
USGS	11179000	2008-12-03	12.5	A	10.1	A					16	A	4	A	0.16	A	0.00	A:e
USGS	11179000	2008-12-04	12.4	A	10.0	A					26	A	5	A	0.36	A	0.00	A:e
USGS	11179000	2008-12-05	11.9	A	9.9	A					28	A	4	A	0.30	A	0.00	A:e
USGS	11179000	2008-12-06									26	A:e	2	A:e	0.23	A:e	0.00	A:e
USGS	11179000	2008-12-07									22	A:e	2	A:e	0.20	A:e	0.00	A:e
USGS	11179000	2008-12-08	11.9	A							18	A:e	3	A:e	0.17	A:e	0.00	A:e
USGS	11179000	2008-12-09	9.9	A	7.9	A					18	A	3	A	0.15	A	0.00	A:e
USGS	11179000	2008-12-10	10.2	A	7.6	A					18	A	3	A	0.15	A	0.00	A:e
USGS	11179000	2008-12-11	9.4	A	7.1	A					17	A	2	A	0.09	A	0.00	A:e
USGS	11179000	2008-12-12	9.8	A	7.7	A					16	A	2	A	0.08	A	0.00	A:e
USGS	11179000	2008-12-13	9.9	A	8.3	A					16	A	2	A	0.08	A	0.00	A:e
USGS	11179000	2008-12-14	8.6	A	7.2	A					16	A	1	A	0.05	A	0.00	A:e
USGS	11179000	2008-12-15	8.8	A	8.0	A					231	A	218	A	181	A	0.75	A:e
USGS	11179000	2008-12-16	9.0	A	7.5	A					106	A	64	A	19	A	0.00	A:e
USGS	11179000	2008-12-17	7.9	A	6.4	A					46	A	31	A	4.1	A	0.00	A:e
USGS	11179000	2008-12-18	7.8	A	5.4	A					26	A	15	A	1.1	A	0.00	A:e
USGS	11179000	2008-12-19	9.1	A	7.8	A					67	A	42	A	13	A	0.00	A:e
USGS	11179000	2008-12-20	8.3	A	6.7	A					39	A	25	A	2.8	A	0.00	A:e
USGS	11179000	2008-12-21	9.0	A	7.4	A					23	A	13	A	0.81	A	0.00	A:e
USGS	11179000	2008-12-22	9.8	A	8.7	A					93	A	45	A	13	A	0.00	A:e
USGS	11179000	2008-12-23	9.5	A	8.4	A					67	A	32	A	6.0	A	0.00	A:e
USGS	11179000	2008-12-24	10.3	A	8.8	A					42	A	17	A	1.9	A	0.00	A:e
USGS	11179000	2008-12-25	10.3	A	9.0	A					305	A	233	A	323	A	14	A:e
USGS	11179000	2008-12-26	9.0	A	7.2	A					80	A	75	A	19	A	0.00	A:e
USGS	11179000	2008-12-27	8.5	A	6.3	A					43	A	21	A	2.6	A	0.00	A:e
USGS	11179000	2008-12-28	9.6	A	7.7	A					34	A	9	A	0.79	A	0.00	A:e
USGS	11179000	2008-12-29	10.0	A	7.9	A					29	A	7	A	0.54	A	0.00	A:e
USGS	11179000	2008-12-30	10.3	A	8.2	A					31	A	7	A	0.57	A	0.00	A:e
USGS	11179000	2008-12-31	8.9	A	7.4	A					37	A	10	A	0.99	A	0.00	A:e
USGS	11179000	2009-01-01	10.5	A	8.3	A					27	A	11	A	0.78	A	0.00	A:e
USGS	11179000	2009-01-02	9.6	A	8.1	A					34	A	11	A	1.1	A	0.00	A:e
USGS	11179000	2009-01-03	9.5	A	7.4	A					52	A	20	A	2.9	A	0.00	A:e
USGS	11179000	2009-01-04	7.5	A	5.5	A					30	A	16	A	1.2	A	0.00	A:e
USGS	11179000	2009-01-05	8.3	A	6.2	A					23	A	20	A	1.2	A	0.00	A:e
USGS	11179000	2009-01-06	9.7	A	8.2	A					36	A	13	A	1.3	A	0.00	A:e
USGS	11179000	2009-01-07	10.1	A	8.1	A					29	A	13	A	1.0	A	0.00	A:e
USGS	11179000	2009-01-08	10.5	A	8.3	A					26	A	12	A	0.85	A	0.00	A:e
USGS	11179000	2009-01-09	9.3	A	7.1	A					24	A	15	A	0.95	A	0.00	A:e
USGS	11179000	2009-01-10	9.9	A	7.3	A					23	A	14	A	0.88	A	0.00	A:e
USGS	11179000	2009-01-11	9.7	A	6.9	A					18	A	16	A	0.77	A	0.00	A:e
USGS	11179000	2009-01-12	11.8	A	8.0	A					16	A	17	A	0.71	A	0.00	A:e
USGS	11179000	2009-01-13	10.8	A	8.6	A					24	A	29	A	2.0	A	0.00	A:e
USGS	11179000	2009-01-14	10.3	A							25	A	29	A	2.0	A	0.00	A:e
USGS	11179000	2009-01-15	10.5	A	7.6	A					19	A	24	A	1.3	A	0.00	A:e
USGS	11179000	2009-01-16	10.1	A	7.4	A					54	A	32	A	5.1	A	0.00	A:e
USGS	11179000	2009-01-17	10.0	A	7.4	A					74	A	31	A	6.2	A	0.00	A:e
USGS	11179000	2009-01-18	10.6	A	7.9	A					65	A	26	A	4.5	A	0.00	A:e
USGS	11179000	2009-01-19	10.5	A	7.9	A					64	A	22	A	3.9	A	0.00	A:e
USGS	11179000	2009-01-20	10.4	A	8.0	A					71	A	24	A	4.6	A	0.00	A:e
USGS	11179000	2009-01-21	10.4	A	8.9	A					73	A	28	A	5.5	A	0.00	A:e
USGS	11179000	2009-01-22	10.7	A	9.9	A					393	A	190	A	269	A	9.4	A:e
USGS	11179000	2009-01-23	11.7	A	10.5	A					162	A	162	A	78	A	0.00	A:e
USGS	11179000	2009-01-24	12.1	A	11.2	A					105	A	113	A	33	A	0.00	A:e
USGS	11179000	2009-01-25	11.4	A	10.0	A					49	A	73	A	9.8	A	0.00	A:e
USGS	11179000	2009-01-26	10.2	A	8.0	A					33	A	49	A	4.3	A	0.00	A:e
USGS	11179000	2009-01-27	9.3	A	6.9	A					26	A	37	A	2.7	A	0.00	A:e
USGS	11179000	2009-01-28	9.7	A	6.4	A					47	A	42	A	5.6	A	0.00	A:e
USGS	11179000	2009-01-29	11.0	A	7.7	A					57	A	46	A	7.1	A	0.00	A:e
USGS	11179000	2009-01-30	10.9	A	7.8	A					55	A	48	A	7.2	A	0.00	A:e
USGS	11179000	2009-01-31	11.1	A	7.9	A					56	A	42	A	6.3	A	0.00	A:e
USGS	11179000	2009-02-01	11.4	A	8.2	A					56	A	31	A	4.7	A	0.00	A:e
USGS	11179000	2009-02-02	11.3	A	7.8	A					56	A	27	A	4.1	A	0.00	A:e
USGS	11179000	2009-02-03	12.0	A	8.6	A					58	A	25	A	3.9	A	0.00	A:e
USGS	11179000	2009-02-04	11.5	A	8.9	A					27	A	22	A	1.7	A	0.00	A:e
USGS	11179000	2009-02-05	11.9	A	9.9	A					22	A	19	A	1.1	A	0.00	A:e
USGS	11179000	2009-02-06	12.0	A	10.8	A					56	A	59	A	13	A	0.00	A:e
USGS	11179000	2009-02-07	12.9	A	11.0	A					127	A	156	A	71	A	0.00	A:e
USGS	11179000	2009-02-08	11.1	A	9.1	A					36	A	35	A	3.6	A	0.00	A:e
USGS	11179000	2009-02-09	10.8	A	8.9	A					102	A	51	A	19	A	0.00	A:e
USGS	11179000	2009-02-10	10.3	A	7.1	A					40	A	14	A	1.5	A	0.00	A:e
USGS	11179000	2009-02-11	10.6	A	9.1	A					57	A	21	A	3.6	A	0.00	A:e
USGS	11179000	2009-02-12	11.4	A	9.5	A					76	A	31	A	6.7	A	0.00	A:e
USGS	11179000	2009-02-13	10.2	A	8.3	A					293	A	230	A	342	A	32	A:e
USGS	11179000	2009-02-14	10.4	A	8.6	A					135	A	119	A	51	A	0.00	A:e
USGS	11179000	2009-02-15	10.6	A	9.3	A					123	A	105	A	112	A	8.6	A:e
USGS	11179000	2009-02-16	10.3	A	9.4	A					570	A	328	A	609	A	101	A:e
USGS	11179000	2009-02-17	10.3	A	9.3	A					660	A	359	A	802	A	181	A:e
USGS	11179000	2009-02-18	10.9	A	8.9	A					483	A	238	A	408	A	91	A:e
USGS	11179000	2009-02-19	12.1	A	9.2	A					132	A	48	A	18	A	0.00	A:e
USGS	11179000	2009-02-20	13.0	A	9.9	A					76	A	26	A	5.3	A	0.00	A:e
USGS	11179000	2009-02-21	12.4	A	9.8	A					60	A	22	A	3.6	A	0.00	A:e
USGS	11179000	2009-02-22	13.1	A	11.5	A					115	A	41	A	22	A	0.00	A:e
USGS	11179000	2009-02-23	13.3	A	12.6	A					237	A	81	A	61	A	2.0	A:e
USGS	11179000	2009-02-24	14.4	A	12.3	A					129	A	44	A	16	A	0.00	A:e
USGS	11179000	2009-02-25	14.4	A	12.5	A					81	A	29	A	6.3	A	0.00	A:e
USGS	11179000	2009-02-26	15.6	A	12.8	A					80	A	24	A	5.3	A	0.00	A:e
USGS	11179000	2009-02-27	14.5	A	11.3	A					64	A	20	A	3.5	A	0.00	A:e
USGS	11179000	2009-02-28	14.2	A	11.2	A					47	A	16	A	2.1	A	0.00	A:e
USGS	11179000	2009-03-01	13.7	A	12.4	A					100	A	41	A	27	A	0.33	A:e
USGS	11179000	2009-03-02	14.4	A	13.1	A					321	A	123	A	164	A	31	A:e
USGS	11179000	2009-03-03	13.1	A	10.9	A					1350	A	487	A	2890	A	969	A:e
USGS	11179000	2009-03-04	10.9	A	9.5	A					2120	A	765	A	4900	A	1700	A:e
USGS	11179000	2009-03-05	12.0	A	9.7	A					567	A	211	A	347	A	65	A:e
USGS	11179000	2009-03-06	12.3	A	10.2	A					265	A	75	A	56	A	0.00	A:e
USGS	11179000	2009-03-07	13.2	A	10.1	A					160	A	40	A	17	A	0.00	A:e
USGS	11179000	2009-03-08	13.8	A	10.3	A					116	A	28	A	8.6	A	0.00	A:e
USGS	11179000	2009-03-09	13.3	A	9.8	A					91	A	22	A	5.3	A	0.00	A:e
USGS	11179000	2009-03-10	13.2	A	8.9	A					85	A	18	A	4.1	A	0.00	A:e
USGS	11179000	2009-03-11	13.6	A	9.1	A					78	A	16	A	3.3	A	0.00	A:e
USGS	11179000	2009-03-12	14.6	A	9.6	A					72	A	16	A	3.2	A	0.00	A:e
USGS	11179000	2009-03-13	15.6	A	10.7	A					62	A	16	A	2.7	A	0.00	A:e
USGS	11179000	2009-03-14	13.7	A	11.6	A					49	A	14	A	1.9	A	0.00	A:e
USGS	11179000	2009-03-15	13.6	A	11.8	A					43	A	13	A	1.5	A	0.00	A:e
USGS	11179000	2009-03-16	15.9	A	12.7	A					42	A	13	A	1.4	A	0.00	A:e
USGS	11179000	2009-03-17	17.2	A	13.1	A					50	A	14	A	1.9	A	0.00	A:e
USGS	11179000	2009-03-18	17.9	A	13.2	A					48	A	13	A	1.7	A	0.00	A:e
USGS	11179000	2009-03-19	18.8	A	13.7	A					45	A	12	A	1.5	A	0.00	A:e
USGS	11179000	2009-03-20	17.8	A	13.9	A					35	A	10	A	0.96	A	0.00	A:e
USGS	11179000	2009-03-21	15.9	A	13.8	A					30	A	9	A	0.74	A	0.00	A:e
USGS	11179000	2009-03-22	14.6	A	12.2	A					136	A	24	A	12	A	0.00	A:e
USGS	11179000	2009-03-23	14.8	A	10.5	A					58	A	7	A	1.1	A	0.00	A:e
USGS	11179000	2009-03-24	16.2	A	10.4	A					46	A	5	A	0.66	A	0.00	A:e
USGS	11179000	2009-03-25	16.4	A	11.5	A					41	A	6	A	0.63	A	0.00	A:e
USGS	11179000	2009-03-26	18.1	A	13.6	A					30	A	6	A	0.47	A	0.00	A:e
USGS	11179000	2009-03-27	18.5	A	13.7	A					28	A	8	A	0.57	A	0.00	A:e
USGS	11179000	2009-03-28	19.1	A	14.0	A					26	A	7	A	0.52	A	0.00	A:e
USGS	11179000	2009-03-29	18.6	A	14.9	A					25	A	7	A	0.48	A	0.00	A:e
USGS	11179000	2009-03-30	17.2	A	12.6	A					24	A	6	A	0.39	A	0.00	A:e
USGS	11179000	2009-03-31	17.4	A	12.2	A					23	A	6	A	0.34	A	0.00	A:e
USGS	11179000	2009-04-01	18.2	A	13.5	A					25	A	5	A	0.36	A	0.00	A:e
USGS	11179000	2009-04-02	17.1	A	13.9	A					26	A	6	A	0.40	A	0.00	A:e
USGS	11179000	2009-04-03	17.0	A	12.4	A					26	A	6	A	0.40	A	0.00	A:e
USGS	11179000	2009-04-04	17.0	A	11.9	A					24	A	5	A	0.35	A	0.00	A:e
USGS	11179000	2009-04-05	17.7	A	11.8	A					25	A	4	A	0.27	A	0.00	A:e
USGS	11179000	2009-04-06	18.3	A	12.9	A					23	A	3	A	0.22	A	0.00	A:e
USGS	11179000	2009-04-07	16.9	A	14.0	A					24	A	3	A	0.20	A	0.00	A:e
USGS	11179000	2009-04-08	16.0	A	13.7	A					47	A	3	A	0.43	A	0.00	A:e
USGS	11179000	2009-04-09	15.0	A	13.6	A					35	A	3	A	0.24	A	0.00	A:e
USGS	11179000	2009-04-10	15.6	A	13.3	A					37	A	3	A	0.26	A	0.00	A:e
USGS	11179000	2009-04-11	17.5	A	12.9	A					32	A	4	A	0.35	A	0.00	A:e
USGS	11179000	2009-04-12	19.2	A	14.4	A					28	A	4	A	0.31	A	0.00	A:e
USGS	11179000	2009-04-13	18.0	A	15.0	A					26	A	4	A	0.29	A	0.00	A:e
USGS	11179000	2009-04-14	16.4	A	12.9	A					31	A	5	A	0.43	A	0.00	A:e
USGS	11179000	2009-04-15	16.6	A	11.6	A					38	A	4	A	0.42	A	0.00	A:e
USGS	11179000	2009-04-16	17.7	A	12.8	A					39	A	2	A	0.25	A	0.00	A:e
USGS	11179000	2009-04-17	18.4	A	12.7	A					37	A	3	A	0.27	A	0.00	A:e
USGS	11179000	2009-04-18	20.2	A	14.0	A					38	A	2	A	0.24	A	0.00	A:e
USGS	11179000	2009-04-19	21.9	A	15.5	A					28	A	4	A	0.28	A	0.00	A:e
USGS	11179000	2009-04-20	23.5	A	17.3	A					21	A	3	A	0.18	A	0.00	A:e
USGS	11179000	2009-04-21	23.3	A	18.0	A					18	A	4	A	0.18	A	0.00	A:e
USGS	11179000	2009-04-22			18.4	A					18	A	3	A	0.16	A	0.00	A:e
USGS	11179000	2009-04-23	20.6	A							17	A	3	A	0.14	A	0.00	A:e
USGS	11179000	2009-04-24	19.5	A	15.1	A					15	A	3	A	0.12	A	0.00	A:e
USGS	11179000	2009-04-25	19.6	A	14.0	A					15	A	3	A	0.13	A	0.00	A:e
USGS	11179000	2009-04-26	19.7	A	13.7	A					17	A	2	A	0.10	A	0.00	A:e
USGS	11179000	2009-04-27	17.1	A	13.9	A					18	A	2	A	0.13	A	0.00	A:e
USGS	11179000	2009-04-28	16.8	A	12.4	A					23	A	3	A	0.19	A	0.00	A:e
USGS	11179000	2009-04-29	18.4	A	13.3	A					24	A	4	A	0.23	A	0.00	A:e
USGS	11179000	2009-04-30	18.5	A	13.5	A					21	A	4	A	0.23	A	0.00	A:e
USGS	11179000	2009-05-01	17.1	A	14.8	A					21	A						
USGS	11179000	2009-05-02	16.7	A	15.4	A					93	A						
USGS	11179000	2009-05-03	17.1	A	15.4	A					49	A						
USGS	11179000	2009-05-04	18.6	A	15.8	A					53	A						
USGS	11179000	2009-05-05	20.7	A	16.9	A					56	A						
USGS	11179000	2009-05-06	22.7	A	17.4	A					39	A						
USGS	11179000	2009-05-07	22.5	A	17.9	A					29	A						
USGS	11179000	2009-05-08	22.3	A	16.9	A					29	A						
USGS	11179000	2009-05-09	22.3	A	17.1	A					26	A						
USGS	11179000	2009-05-10	22.6	A	16.6	A					20	A						
USGS	11179000	2009-05-11	22.1	A	16.9	A					18	A						
USGS	11179000	2009-05-12	21.4	A	16.3	A					19	A						
USGS	11179000	2009-05-13	20.8	A	15.8	A					19	A						
USGS	11179000	2009-05-14	21.8	A	16.2	A					20	A						
USGS	11179000	2009-05-15	23.4	A	17.9	A					23	A						
USGS	11179000	2009-05-16	24.5	A	17.9	A					24	A						
USGS	11179000	2009-05-17	26.1	A	20.0	A					20	A						
USGS	11179000	2009-05-18	25.0	A	20.3	A					18	A						
USGS	11179000	2009-05-19	23.8	A	18.9	A					17	A						
USGS	11179000	2009-05-20	22.8	A	16.9	A					16	A						
USGS	11179000	2009-05-21	23.1	A	16.6	A					19	A						
USGS	11179000	2009-05-22	22.9	A	17.5	A					23	A						
USGS	11179000	2009-05-23	21.3	A	17.3	A					19	A						
USGS	11179000	2009-05-24	19.8	A	16.3	A					17	A						
USGS	11179000	2009-05-25	22.3	A	16.0	A					19	A						
USGS	11179000	2009-05-26	23.2	A	16.8	A					20	A						
USGS	11179000	2009-05-27	24.3	A	18.4	A					20	A						
USGS	11179000	2009-05-28	24.6	A	18.8	A					18	A						
USGS	11179000	2009-05-29	23.9	A	18.9	A					19	A						
USGS	11179000	2009-05-30	23.3	A	18.7	A					20	A						
USGS	11179000	2009-05-31	22.6	A	18.0	A					19	A						
USGS	11179000	2009-06-01	21.1	A	17.7	A					18	A						
USGS	11179000	2009-06-02	23.5	A	17.6	A					18	A						
USGS	11179000	2009-06-03	23.0	A	18.3	A					16	A						
